row_number,tstamp,utc_tstmp,year_,month_,day_,hour_,int_dd,egg_pctg,moth_pctg,temp_min,temp_max,temp_avg,humig_pctg_min,humid_pctg_max,humid_pctg_avg,calculated_egg,calculated_moth
10843,28.01.2019 18:00,1548698400,2019,1,28,18,0,,,2.25,3.37,2.51,90.65,99.06,96.9,0,0
10844,28.01.2019 19:00,1548702000,2019,1,28,19,0,,,1.68,2.27,1.88,97.87,99.23,98.96,0,0
10845,28.01.2019 20:00,1548705600,2019,1,28,20,0,,,1.25,1.83,1.65,99.21,99.23,99.21,0,0
10846,28.01.2019 21:00,1548709200,2019,1,28,21,0,,,1.14,1.77,1.4,99.23,99.25,99.23,0,0
10847,28.01.2019 22:00,1548712800,2019,1,28,22,0,,,0.59,1.61,1.07,99.23,99.29,99.26,0,0
10848,28.01.2019 23:00,1548716400,2019,1,28,23,0,,,0.16,0.83,0.48,99.29,99.32,99.3,0,0
10849,29.01.2019 00:00,1548720000,2019,1,29,0,0,,,-1.39,0.22,-0.21,99.32,99.33,99.32,0,0
10850,29.01.2019 01:00,1548723600,2019,1,29,1,0,,,-1.59,-0.65,-1.19,99.35,99.39,99.37,0,0
10851,29.01.2019 02:00,1548727200,2019,1,29,2,0,,,-2.1,-0.71,-1.38,99.38,99.4,99.38,0,0
10852,29.01.2019 03:00,1548730800,2019,1,29,3,0,,,-1.49,0.04,-0.66,99.38,99.42,99.39,0,0
10853,29.01.2019 04:00,1548734400,2019,1,29,4,0,,,-0.51,0.41,-0.22,99.37,99.39,99.37,0,0
10854,29.01.2019 05:00,1548738000,2019,1,29,5,0,,,0.26,1.14,0.78,99.35,99.39,99.36,0,0
10855,29.01.2019 06:00,1548741600,2019,1,29,6,0,,,1.19,1.41,1.31,99.3,99.35,99.31,0,0
10856,29.01.2019 07:00,1548745200,2019,1,29,7,0,,,1.19,1.44,1.3,99.25,99.31,99.28,0,0
10857,29.01.2019 08:00,1548748800,2019,1,29,8,0,,,1.27,1.81,1.45,99.24,99.28,99.26,0,0
10858,29.01.2019 09:00,1548752400,2019,1,29,9,0,,,2.05,3.53,2.89,97.8,99.27,98.96,0,0
10859,29.01.2019 10:00,1548756000,2019,1,29,10,0,,,3.37,6.26,5.03,83.57,98.5,89.72,0,0
10860,29.01.2019 11:00,1548759600,2019,1,29,11,0,,,4.4,6.56,5.58,83.7,91.64,88.75,0,0
10861,29.01.2019 12:00,1548763200,2019,1,29,12,0,,,5.59,7,6.55,83.13,89.6,85.13,0,0
10862,29.01.2019 13:00,1548766800,2019,1,29,13,0,,,6.68,7.98,7.36,76.94,83.9,80.91,0,0
10863,29.01.2019 14:00,1548770400,2019,1,29,14,0,,,8.09,8.67,8.52,68.64,78.57,71.76,0,0
10864,29.01.2019 15:00,1548774000,2019,1,29,15,0,,,8.88,9.27,9.06,64.63,70.83,67.76,0,0
10865,29.01.2019 16:00,1548777600,2019,1,29,16,0,,,8.03,9.43,8.93,61.2,77.82,69.1,0,0
10866,29.01.2019 17:00,1548781200,2019,1,29,17,0,,,6.7,8.02,7.3,78.23,91.61,84.39,0,0
10867,29.01.2019 18:00,1548784800,2019,1,29,18,0,,,6.4,6.79,6.63,82.07,89.91,86,0,0
10868,29.01.2019 19:00,1548788400,2019,1,29,19,0,,,6.07,6.66,6.3,83.66,93.27,90.1,0,0
10869,29.01.2019 20:00,1548792000,2019,1,29,20,0,,,6,6.48,6.16,89,93.16,91.15,0,0
10870,29.01.2019 21:00,1548795600,2019,1,29,21,0,,,5.78,6.4,6.09,87.1,93.28,90.02,0,0
10871,29.01.2019 22:00,1548799200,2019,1,29,22,0,,,5.38,6.3,5.66,83.18,93.57,89.96,0,0
10872,29.01.2019 23:00,1548802800,2019,1,29,23,0,,,4.52,5.62,5.18,89.73,98.34,93.75,0,0
10873,30.01.2019 00:00,1548806400,2019,1,30,0,0,,,4.55,5.96,5.21,81.42,98.29,91.42,0,0
10874,30.01.2019 01:00,1548810000,2019,1,30,1,0,,,5,5.65,5.34,84.09,89.96,87.39,0,0
10875,30.01.2019 02:00,1548813600,2019,1,30,2,0,,,4.12,5.01,4.61,89.71,96.18,92.65,0,0
10876,30.01.2019 03:00,1548817200,2019,1,30,3,0,,,4.6,5.54,5.12,88.68,99.22,93.84,0,0
10877,30.01.2019 04:00,1548820800,2019,1,30,4,0,,,4.14,4.72,4.44,99.21,99.28,99.24,0,0
10878,30.01.2019 05:00,1548824400,2019,1,30,5,0,,,4.32,4.86,4.6,96.62,99.29,98.63,0,0
10879,30.01.2019 06:00,1548828000,2019,1,30,6,0,,,4.73,5.9,5.28,83.45,97.81,91.62,0,0
10880,30.01.2019 07:00,1548831600,2019,1,30,7,0,,,5.75,7.68,6.97,55.02,83.97,63.1,0,0
10881,30.01.2019 08:00,1548835200,2019,1,30,8,0,,,4.8,7.16,5.41,59.42,97.75,86.89,0,0
10882,30.01.2019 09:00,1548838800,2019,1,30,9,0,,,4.72,5.27,4.91,94.12,99.19,97.02,0,0
10883,30.01.2019 10:00,1548842400,2019,1,30,10,0,,,5.13,5.61,5.37,93.46,99.22,97,0,0
10884,30.01.2019 11:00,1548846000,2019,1,30,11,0,,,4.74,5.47,5.03,90.96,98.68,96.08,0,0
10885,30.01.2019 12:00,1548849600,2019,1,30,12,0,,,3.56,4.8,4.21,95.43,99.29,98.94,0,0
10886,30.01.2019 13:00,1548853200,2019,1,30,13,0,,,4.19,4.8,4.51,98.88,99.26,99.19,0,0
10887,30.01.2019 14:00,1548856800,2019,1,30,14,0,,,4.47,5.19,4.83,97.86,99.25,99.12,0,0
10888,30.01.2019 15:00,1548860400,2019,1,30,15,0,,,4.78,5.65,5.12,93.6,98.02,95.31,0,0
10889,30.01.2019 16:00,1548864000,2019,1,30,16,0,,,5.14,5.87,5.53,90.61,96.32,93.13,0,0
10890,30.01.2019 17:00,1548867600,2019,1,30,17,0,,,4.61,5.29,4.79,90.8,93.82,92.56,0,0
10891,30.01.2019 18:00,1548871200,2019,1,30,18,0,,,3.58,4.58,3.91,96.14,99.25,98.81,0,0
10892,30.01.2019 19:00,1548874800,2019,1,30,19,0,,,3.18,3.95,3.62,98.47,99.25,99.1,0,0
10893,30.01.2019 20:00,1548878400,2019,1,30,20,0,,,2.29,2.72,2.47,99.23,99.32,99.3,0,0
10894,30.01.2019 21:00,1548882000,2019,1,30,21,0,,,2.81,3.69,3.24,99.12,99.27,99.23,0,0
10895,30.01.2019 22:00,1548885600,2019,1,30,22,0,,,3.42,4.13,3.83,95.23,99.25,97.88,0,0
10896,30.01.2019 23:00,1548889200,2019,1,30,23,0,,,3.63,4.25,3.98,98.93,99.24,99.19,0,0
10897,31.01.2019 00:00,1548892800,2019,1,31,0,0,,,3.74,4.33,4.02,96.21,99.23,98.05,0,0
10898,31.01.2019 01:00,1548896400,2019,1,31,1,0,,,3.4,4.34,3.73,96.52,99.28,98.82,0,0
10899,31.01.2019 02:00,1548900000,2019,1,31,2,0,,,3.44,3.75,3.61,99.27,99.3,99.28,0,0
10900,31.01.2019 03:00,1548903600,2019,1,31,3,0,,,2.5,3.39,3.02,99.29,99.33,99.3,0,0
10901,31.01.2019 04:00,1548907200,2019,1,31,4,0,,,2.35,3.34,2.78,99.31,99.36,99.33,0,0
10902,31.01.2019 05:00,1548910800,2019,1,31,5,0,,,2.86,3.52,3.3,99.3,99.31,99.3,0,0
10903,31.01.2019 06:00,1548914400,2019,1,31,6,0,,,3.23,4.03,3.56,99.28,99.33,99.31,0,0
10904,31.01.2019 07:00,1548918000,2019,1,31,7,0,,,3.47,3.77,3.66,99.29,99.34,99.31,0,0
10905,31.01.2019 08:00,1548921600,2019,1,31,8,0,,,3.71,4.42,3.97,99.32,99.36,99.34,0,0
10906,31.01.2019 09:00,1548925200,2019,1,31,9,0,,,4.87,7.53,6.29,78.65,99.33,90.81,0,0
10907,31.01.2019 10:00,1548928800,2019,1,31,10,0,,,7.2,8.53,7.76,76.55,85.42,80.92,0,0
10908,31.01.2019 11:00,1548932400,2019,1,31,11,0,,,7.9,8.47,8.22,74.52,82.2,77.6,0,0
10909,31.01.2019 12:00,1548936000,2019,1,31,12,0,,,7.99,8.58,8.34,74.71,80.59,77.31,0,0
10910,31.01.2019 13:00,1548939600,2019,1,31,13,0,,,7.69,8.21,7.99,74.94,81.65,78.42,0,0
10911,31.01.2019 14:00,1548943200,2019,1,31,14,0,,,6.88,7.7,7.19,76.34,93.96,86.66,0,0
10912,31.01.2019 15:00,1548946800,2019,1,31,15,0,,,6.84,7.46,7.09,87.05,96.65,92.34,0,0
10913,31.01.2019 16:00,1548950400,2019,1,31,16,0,,,6.95,7.3,7.14,89.41,95.96,93.63,0,0
10914,31.01.2019 17:00,1548954000,2019,1,31,17,0,,,6.65,7.51,7.04,78.73,91.71,86.27,0,0
10915,31.01.2019 18:00,1548957600,2019,1,31,18,0,,,6.09,7.24,6.6,78.5,92.35,86.83,0,0
10916,31.01.2019 19:00,1548961200,2019,1,31,19,0,,,5.89,7.2,6.54,75.69,94.6,83.68,0,0
10917,31.01.2019 20:00,1548964800,2019,1,31,20,0,,,4.15,6.84,5.45,83.18,99.31,96.29,0,0
10918,31.01.2019 21:00,1548968400,2019,1,31,21,0,,,3.17,4.05,3.58,99.32,99.36,99.34,0,0
10919,31.01.2019 22:00,1548972000,2019,1,31,22,0,,,3,4.09,3.4,96.1,99.35,98.98,0,0
10920,31.01.2019 23:00,1548975600,2019,1,31,23,0,,,2.95,4.16,3.6,92.23,96.03,94.59,0,0
10921,1.02.2019 00:00,1548979200,2019,2,1,0,0,,,2.2,3.66,2.93,81.18,92.42,88.2,0,0
10922,1.02.2019 01:00,1548982800,2019,2,1,1,0,,,2.18,3.66,2.76,83.44,93.99,89.16,0,0
10923,1.02.2019 02:00,1548986400,2019,2,1,2,0,,,2.98,4.17,3.45,77.14,92.84,86.91,0,0
10924,1.02.2019 03:00,1548990000,2019,2,1,3,0,,,2.6,3.47,3.05,93.13,99.25,96.02,0,0
10925,1.02.2019 04:00,1548993600,2019,2,1,4,0,,,2.31,2.48,2.42,99.27,99.3,99.28,0,0
10926,1.02.2019 05:00,1548997200,2019,2,1,5,0,,,2.09,2.5,2.36,99.22,99.29,99.24,0,0
10927,1.02.2019 06:00,1549000800,2019,2,1,6,0,,,1.89,3.04,2.21,87.61,99.27,97.09,0,0
10928,1.02.2019 07:00,1549004400,2019,2,1,7,0,,,1.91,2.43,2.16,94.95,99.23,97.79,0,0
10929,1.02.2019 08:00,1549008000,2019,2,1,8,0,,,2.1,2.76,2.32,92.82,99.23,98.23,0,0
10930,1.02.2019 09:00,1549011600,2019,2,1,9,0,,,3.28,4.38,3.68,84.34,98.42,88.36,0,0
10931,1.02.2019 10:00,1549015200,2019,2,1,10,0,,,4.43,6.9,5.22,61.73,83.65,73.65,0,0
10932,1.02.2019 11:00,1549018800,2019,2,1,11,0,,,5.83,8.35,7.36,52.56,63.69,58.45,0,0
10933,1.02.2019 12:00,1549022400,2019,2,1,12,0,,,6.48,8.89,7.32,46.41,56.1,51.91,0,0
10934,1.02.2019 13:00,1549026000,2019,2,1,13,0,,,6.53,8.09,7.23,49.45,56.02,52.42,0,0
10935,1.02.2019 14:00,1549029600,2019,2,1,14,0,,,7.36,9.68,8.82,40.86,53.21,45.37,0,0
10936,1.02.2019 15:00,1549033200,2019,2,1,15,0,,,8.91,9.62,9.32,39.83,43.69,41.5,0,0
10937,1.02.2019 16:00,1549036800,2019,2,1,16,0,,,6.9,9.65,7.98,39.78,50.5,45.74,0,0
10938,1.02.2019 17:00,1549040400,2019,2,1,17,0,,,6.66,7.63,7.24,46.93,51.81,49.66,0,0
10939,1.02.2019 18:00,1549044000,2019,2,1,18,0,,,3.38,6.39,4.8,51.97,65.34,58.66,0,0
10940,1.02.2019 19:00,1549047600,2019,2,1,19,0,,,2.79,4.36,3.47,58.83,66.72,63.2,0,0
10941,1.02.2019 20:00,1549051200,2019,2,1,20,0,,,0.73,4.08,2.06,59.95,81.42,71.11,0,0
10942,1.02.2019 21:00,1549054800,2019,2,1,21,0,,,0.11,1.14,0.65,77.36,92.08,84.11,0,0
10943,1.02.2019 22:00,1549058400,2019,2,1,22,0,,,-1.2,0.97,-0.44,83.91,98.96,92.9,0,0
10944,1.02.2019 23:00,1549062000,2019,2,1,23,0,,,-1.47,-0.04,-0.91,93.24,99.22,97.99,0,0
10945,2.02.2019 00:00,1549065600,2019,2,2,0,0,,,-1.88,0.14,-0.94,90.88,99.23,96.19,0,0
10946,2.02.2019 01:00,1549069200,2019,2,2,1,0,,,-2.98,-1.49,-2.22,99.22,99.28,99.25,0,0
10947,2.02.2019 02:00,1549072800,2019,2,2,2,0,,,-3.01,-1.34,-2.38,99.24,99.31,99.27,0,0
10948,2.02.2019 03:00,1549076400,2019,2,2,3,0,,,-3.45,-2.2,-2.68,99.25,99.29,99.27,0,0
10949,2.02.2019 04:00,1549080000,2019,2,2,4,0,,,-3.89,-2.62,-3.44,99.28,99.34,99.31,0,0
10950,2.02.2019 05:00,1549083600,2019,2,2,5,0,,,-3.87,-2.81,-3.37,99.3,99.33,99.31,0,0
10951,2.02.2019 06:00,1549087200,2019,2,2,6,0,,,-4.45,-2.99,-3.77,99.32,99.36,99.34,0,0
10952,2.02.2019 07:00,1549090800,2019,2,2,7,0,,,-4.56,-2.92,-3.87,99.31,99.35,99.32,0,0
10953,2.02.2019 08:00,1549094400,2019,2,2,8,0,,,-4.99,-2.23,-3.89,99.31,99.34,99.32,0,0
10954,2.02.2019 09:00,1549098000,2019,2,2,9,0,,,-1.9,2.24,-0.05,82.98,99.31,95.91,0,0
10955,2.02.2019 10:00,1549101600,2019,2,2,10,0,,,2.88,4.16,3.46,79.93,87.65,83.89,0,0
10956,2.02.2019 11:00,1549105200,2019,2,2,11,0,,,4.62,7.72,6.7,55.46,79.71,64.69,0,0
10957,2.02.2019 12:00,1549108800,2019,2,2,12,0,,,7.78,9.68,8.59,49.58,61.18,54.13,0,0
10958,2.02.2019 13:00,1549112400,2019,2,2,13,0,,,8.65,9.73,9.19,45.8,54.01,49.05,0,0
10959,2.02.2019 14:00,1549116000,2019,2,2,14,0,,,9.81,11.29,10.51,38.06,49.51,42.2,0,0
10960,2.02.2019 15:00,1549119600,2019,2,2,15,0.44,,,9.67,11.34,10.43,34.19,48.38,40.65,0.001942944,0.002481582
10961,2.02.2019 16:00,1549123200,2019,2,2,16,0.44,,,8.83,9.79,9.19,46.83,50.04,47.98,0.001942944,0.002481582
10962,2.02.2019 17:00,1549126800,2019,2,2,17,0.44,,,6.98,8.8,7.95,47.17,52.14,49.16,0.001942944,0.002481582
10963,2.02.2019 18:00,1549130400,2019,2,2,18,0.44,,,4.98,6.84,5.94,52.61,60.41,56.42,0.001942944,0.002481582
10964,2.02.2019 19:00,1549134000,2019,2,2,19,0.44,,,3.81,5.37,4.49,57.76,65.99,62.21,0.001942944,0.002481582
10965,2.02.2019 20:00,1549137600,2019,2,2,20,0.44,,,2.2,3.77,2.99,66.17,75.18,70.24,0.001942944,0.002481582
10966,2.02.2019 21:00,1549141200,2019,2,2,21,0.44,,,1.2,2.51,1.89,75.83,86.29,79.75,0.001942944,0.002481582
10967,2.02.2019 22:00,1549144800,2019,2,2,22,0.44,,,1.08,2.22,1.51,76.85,90.28,85.81,0.001942944,0.002481582
10968,2.02.2019 23:00,1549148400,2019,2,2,23,0.44,,,0.71,1.66,1.05,86.6,92.73,90.53,0.001942944,0.002481582
10969,3.02.2019 00:00,1549152000,2019,2,3,0,0.44,,,0.58,1.64,1.02,86.97,94.32,91.3,0.001942944,0.002481582
10970,3.02.2019 01:00,1549155600,2019,2,3,1,0.44,,,-0.7,0.65,-0.11,95.65,99.25,98.05,0.001942944,0.002481582
10971,3.02.2019 02:00,1549159200,2019,2,3,2,0.44,,,-0.79,0.05,-0.28,97.23,99.23,98.48,0.001942944,0.002481582
10972,3.02.2019 03:00,1549162800,2019,2,3,3,0.44,,,-2.73,-0.69,-1.72,97.46,99.32,99.13,0.001942944,0.002481582
10973,3.02.2019 04:00,1549166400,2019,2,3,4,0.44,,,-2.04,-0.04,-1.16,99.2,99.32,99.26,0.001942944,0.002481582
10974,3.02.2019 05:00,1549170000,2019,2,3,5,0.44,,,-2.84,0.39,-1.16,95,99.32,98.4,0.001942944,0.002481582
10975,3.02.2019 06:00,1549173600,2019,2,3,6,0.44,,,-2.92,-1.47,-2.2,99.28,99.35,99.31,0.001942944,0.002481582
10976,3.02.2019 07:00,1549177200,2019,2,3,7,0.44,,,-3.59,-2.15,-2.71,99.35,99.37,99.36,0.001942944,0.002481582
10977,3.02.2019 08:00,1549180800,2019,2,3,8,0.44,,,-3.34,-0.38,-2.21,99.35,99.37,99.36,0.001942944,0.002481582
10978,3.02.2019 09:00,1549184400,2019,2,3,9,0.44,,,-0.35,2.4,1.06,93.85,99.34,98.21,0.001942944,0.002481582
10979,3.02.2019 10:00,1549188000,2019,2,3,10,0.44,,,2.75,4.89,3.65,77.72,93.02,85.57,0.001942944,0.002481582
10980,3.02.2019 11:00,1549191600,2019,2,3,11,0.44,,,5.48,9.44,7.54,55.58,77.18,65.12,0.001942944,0.002481582
10981,3.02.2019 12:00,1549195200,2019,2,3,12,0.44,,,9.43,11.47,10.46,46.6,56.07,52.45,0.001942944,0.002481582
10982,3.02.2019 13:00,1549198800,2019,2,3,13,0.91,,,11.85,13.36,12.39,38.78,46.7,42.54,0.003885887,0.004963163
10983,3.02.2019 14:00,1549202400,2019,2,3,14,1.43,,,12.26,13.12,12.64,36.15,42.42,39.18,0.008185167,0.010454322
10984,3.02.2019 15:00,1549206000,2019,2,3,15,1.97,,,12.86,13.48,13.15,31.17,38.11,35.67,0.012649804,0.01615668
10985,3.02.2019 16:00,1549209600,2019,2,3,16,2.5,,,11.96,12.78,12.47,35.64,42.81,38.9,0.017031762,0.021753438
10986,3.02.2019 17:00,1549213200,2019,2,3,17,2.97,,,8.76,11.7,10.01,43.22,51.84,48.47,0.020917649,0.026716601
10987,3.02.2019 18:00,1549216800,2019,2,3,18,2.97,,,6.86,8.45,7.62,53.11,57.02,55.47,0.020917649,0.026716601
10988,3.02.2019 19:00,1549220400,2019,2,3,19,2.97,,,5.81,6.77,6.24,55.04,59.38,57.38,0.020917649,0.026716601
10989,3.02.2019 20:00,1549224000,2019,2,3,20,2.97,,,4.32,5.5,5.12,60.6,65.6,62.21,0.020917649,0.026716601
10990,3.02.2019 21:00,1549227600,2019,2,3,21,2.97,,,2.89,4.8,3.73,62.66,72.08,67.52,0.020917649,0.026716601
10991,3.02.2019 22:00,1549231200,2019,2,3,22,2.97,,,0.97,3.23,1.84,69.62,89.63,79.97,0.020917649,0.026716601
10992,3.02.2019 23:00,1549234800,2019,2,3,23,2.97,,,0.54,3.44,1.58,69.89,93.59,83.73,0.020917649,0.026716601
10993,4.02.2019 00:00,1549238400,2019,2,4,0,2.97,,,0.62,2.12,1.15,82.64,93.62,89.25,0.020917649,0.026716601
10994,4.02.2019 01:00,1549242000,2019,2,4,1,2.97,,,-0.5,1.41,0.16,85.85,99.22,95.4,0.020917649,0.026716601
10995,4.02.2019 02:00,1549245600,2019,2,4,2,2.97,,,-1.05,1.87,0.23,84.96,99.25,92.98,0.020917649,0.026716601
10996,4.02.2019 03:00,1549249200,2019,2,4,3,2.97,,,-1.06,-0.02,-0.51,96.84,99.25,98.71,0.020917649,0.026716601
10997,4.02.2019 04:00,1549252800,2019,2,4,4,2.97,,,-1.33,0.57,-0.33,96.03,99.25,98.46,0.020917649,0.026716601
10998,4.02.2019 05:00,1549256400,2019,2,4,5,2.97,,,-1.58,-0.68,-1.35,99.22,99.28,99.26,0.020917649,0.026716601
10999,4.02.2019 06:00,1549260000,2019,2,4,6,2.97,,,-2.34,-1.11,-1.97,99.24,99.33,99.28,0.020917649,0.026716601
11000,4.02.2019 07:00,1549263600,2019,2,4,7,2.97,,,-2.86,-1.57,-2.21,99.3,99.34,99.32,0.020917649,0.026716601
11001,4.02.2019 08:00,1549267200,2019,2,4,8,2.97,,,-2.5,-1.59,-2.11,99.31,99.34,99.32,0.020917649,0.026716601
11002,4.02.2019 09:00,1549270800,2019,2,4,9,2.97,,,-1.45,3.49,1.74,82.37,99.31,92.12,0.020917649,0.026716601
11003,4.02.2019 10:00,1549274400,2019,2,4,10,2.97,,,3.74,9.34,6.76,48.61,83.37,65.2,0.020917649,0.026716601
11004,4.02.2019 11:00,1549278000,2019,2,4,11,2.97,,,9.13,10.28,9.72,49.52,52.06,50.53,0.020917649,0.026716601
11005,4.02.2019 12:00,1549281600,2019,2,4,12,3.41,,,10.36,11.77,11.18,43.48,48.4,45.58,0.024555501,0.031362967
11006,4.02.2019 13:00,1549285200,2019,2,4,13,3.91,,,11.99,13.6,12.72,35.65,42.81,39.1,0.028689424,0.036642927
11007,4.02.2019 14:00,1549288800,2019,2,4,14,4.46,,,13.43,14.22,13.83,34.31,37.89,35.68,0.033236739,0.042450884
11008,4.02.2019 15:00,1549292400,2019,2,4,15,5.06,,,14.49,15.16,14.83,30.51,35.02,32.26,0.038197446,0.048786837
11009,4.02.2019 16:00,1549296000,2019,2,4,16,5.67,,,14.27,14.95,14.66,28.34,30.39,29.47,0.043240832,0.055228389
11010,4.02.2019 17:00,1549299600,2019,2,4,17,6.24,,,11,14.2,12.79,28.11,34.4,30.18,0.047953504,0.061247544
11011,4.02.2019 18:00,1549303200,2019,2,4,18,6.72,,,9.07,10.85,10,34.69,39.44,36.55,0.051922069,0.066316306
11012,4.02.2019 19:00,1549306800,2019,2,4,19,6.72,,,6.05,8.82,7.84,39.72,52.25,44.13,0.051922069,0.066316306
11013,4.02.2019 20:00,1549310400,2019,2,4,20,6.72,,,5.24,6.83,6.01,48,54.45,51.76,0.051922069,0.066316306
11014,4.02.2019 21:00,1549314000,2019,2,4,21,6.72,,,3.97,5.94,4.97,52.19,63.58,58.04,0.051922069,0.066316306
11015,4.02.2019 22:00,1549317600,2019,2,4,22,6.72,,,4.31,5.91,4.97,54.3,60.65,57.17,0.051922069,0.066316306
11016,4.02.2019 23:00,1549321200,2019,2,4,23,6.72,,,2.13,4.62,3.76,55.75,70.34,61.89,0.051922069,0.066316306
11017,5.02.2019 00:00,1549324800,2019,2,5,0,6.72,,,0.05,4.62,2.39,54.49,81.39,67.62,0.051922069,0.066316306
11018,5.02.2019 01:00,1549328400,2019,2,5,1,6.72,,,0.56,2.7,1.38,62.99,79.69,71.35,0.051922069,0.066316306
11019,5.02.2019 02:00,1549332000,2019,2,5,2,6.72,,,0.25,1.36,0.75,67.77,73.41,70.83,0.051922069,0.066316306
11020,5.02.2019 03:00,1549335600,2019,2,5,3,6.72,,,-0.64,0.81,-0.03,71.46,78.74,75.49,0.051922069,0.066316306
11021,5.02.2019 04:00,1549339200,2019,2,5,4,6.72,,,-1.22,0.05,-0.59,75.25,83.95,79.96,0.051922069,0.066316306
11022,5.02.2019 05:00,1549342800,2019,2,5,5,6.72,,,-1.94,0.8,-0.49,67.88,87.71,78.29,0.051922069,0.066316306
11023,5.02.2019 06:00,1549346400,2019,2,5,6,6.72,,,-2.65,-0.92,-1.88,86.85,96.23,92.32,0.051922069,0.066316306
11024,5.02.2019 07:00,1549350000,2019,2,5,7,6.72,,,-1.35,3.07,1.33,68.31,92.64,83.69,0.051922069,0.066316306
11025,5.02.2019 08:00,1549353600,2019,2,5,8,6.72,,,-0.86,3.22,0.93,66.77,83.57,74.57,0.051922069,0.066316306
11026,5.02.2019 09:00,1549357200,2019,2,5,9,6.72,,,1.47,5.43,3.08,64.72,77.48,72.43,0.051922069,0.066316306
11027,5.02.2019 10:00,1549360800,2019,2,5,10,6.72,,,5.18,10.34,8.33,44.92,64.71,52.08,0.051922069,0.066316306
11028,5.02.2019 11:00,1549364400,2019,2,5,11,7.14,,,10.52,12.58,11.8,31.33,42.06,37.01,0.055394565,0.070751473
11029,5.02.2019 12:00,1549368000,2019,2,5,12,7.66,,,12.85,14.2,13.5,29.84,34.98,32.22,0.059693844,0.076242633
11030,5.02.2019 13:00,1549371600,2019,2,5,13,8.25,,,14.21,15.13,14.59,30.04,32.72,31.23,0.064571873,0.082472986
11031,5.02.2019 14:00,1549375200,2019,2,5,14,8.89,,,14.78,17.61,16.38,21.89,30.11,26.08,0.069863294,0.089231336
11032,5.02.2019 15:00,1549378800,2019,2,5,15,9.59,,,16.35,17.56,16.93,18.48,25,21.96,0.075650786,0.096623281
11033,5.02.2019 16:00,1549382400,2019,2,5,16,10.28,,,15.71,16.58,16.12,19.82,24.44,21.77,0.081355599,0.103909627
11034,5.02.2019 17:00,1549386000,2019,2,5,17,10.92,,,12.64,15.64,14.51,24.56,33.34,28.23,0.08664702,0.110667976
11035,5.02.2019 18:00,1549389600,2019,2,5,18,11.44,,,9.38,11.93,10.65,32.3,40.11,36.62,0.0909463,0.116159136
11036,5.02.2019 19:00,1549393200,2019,2,5,19,11.87,,,9.25,10.45,9.92,39.08,43.41,40.75,0.094501473,0.120699902
11037,5.02.2019 20:00,1549396800,2019,2,5,20,11.87,,,8.26,10.36,9.29,42.6,48.21,45.15,0.094501473,0.120699902
11038,5.02.2019 21:00,1549400400,2019,2,5,21,12.29,,,10.27,11.8,10.93,38.76,44.22,41.98,0.097973969,0.125135069
11039,5.02.2019 22:00,1549404000,2019,2,5,22,12.76,,,11.18,11.92,11.47,38.5,41.85,40.32,0.101859856,0.130098232
11040,5.02.2019 23:00,1549407600,2019,2,5,23,13.23,,,9.39,13.39,11.2,36.21,48.48,42.09,0.105745743,0.135061395
11041,6.02.2019 00:00,1549411200,2019,2,6,0,13.73,,,10.35,13.77,12.83,37.34,45.73,40.43,0.109879666,0.140341356
11042,6.02.2019 01:00,1549414800,2019,2,6,1,14.23,,,10.75,12.12,11.19,43.25,50.43,47.16,0.114013589,0.145621316
11043,6.02.2019 02:00,1549418400,2019,2,6,2,14.68,,,10.42,10.9,10.58,50.56,57.57,55.31,0.117734119,0.150373281
11044,6.02.2019 03:00,1549422000,2019,2,6,3,15.12,,,9.19,11.09,10.43,55.52,70.79,60.13,0.121371971,0.155019646
11045,6.02.2019 04:00,1549425600,2019,2,6,4,15.12,,,6.69,9.2,7.81,71.4,99.35,90.61,0.121371971,0.155019646
11046,6.02.2019 05:00,1549429200,2019,2,6,5,15.12,,,6.72,7.69,7.28,99.21,99.35,99.27,0.121371971,0.155019646
11047,6.02.2019 06:00,1549432800,2019,2,6,6,15.12,,,7.22,8.68,8.16,83.89,99.29,92.36,0.121371971,0.155019646
11048,6.02.2019 07:00,1549436400,2019,2,6,7,15.12,,,7.21,8.6,7.81,85.42,99.29,95.23,0.121371971,0.155019646
11049,6.02.2019 08:00,1549440000,2019,2,6,8,15.12,,,7.36,7.72,7.52,99.23,99.27,99.24,0.121371971,0.155019646
11050,6.02.2019 09:00,1549443600,2019,2,6,9,15.12,,,7.12,7.89,7.57,99.22,99.37,99.27,0.121371971,0.155019646
11051,6.02.2019 10:00,1549447200,2019,2,6,10,15.12,,,7.22,8.38,7.71,96.95,99.4,99.14,0.121371971,0.155019646
11052,6.02.2019 11:00,1549450800,2019,2,6,11,15.12,,,8.05,9.7,8.65,91.9,99.32,97.81,0.121371971,0.155019646
11053,6.02.2019 12:00,1549454400,2019,2,6,12,15.12,,,8.1,9.26,8.56,99.24,99.31,99.28,0.121371971,0.155019646
11054,6.02.2019 13:00,1549458000,2019,2,6,13,15.12,,,8.65,9.38,9.02,97.93,99.28,99.13,0.121371971,0.155019646
11055,6.02.2019 14:00,1549461600,2019,2,6,14,15.12,,,8.83,10.3,9.45,89.07,99.27,95.17,0.121371971,0.155019646
11056,6.02.2019 15:00,1549465200,2019,2,6,15,15.12,,,8.06,8.63,8.33,96.28,99.31,98.74,0.121371971,0.155019646
